統計年度,按照別,區域別,生母年齡,出生身分,嬰兒出生數
112,按發生日期分,臺南市永康區,20～24歲,非婚生未認領,2
112,按發生日期分,臺南市永康區,20～24歲,無依兒童,0
112,按發生日期分,臺南市永康區,25～29歲,婚生,276
112,按發生日期分,臺南市永康區,25～29歲,遺腹子,0
112,按發生日期分,臺南市永康區,25～29歲,非婚生已認領,4
112,按發生日期分,臺南市永康區,25～29歲,非婚生未認領,11
112,按發生日期分,臺南市永康區,25～29歲,無依兒童,0
112,按發生日期分,臺南市永康區,30～34歲,婚生,503
112,按發生日期分,臺南市永康區,30～34歲,遺腹子,0
112,按發生日期分,臺南市永康區,30～34歲,非婚生已認領,6
112,按發生日期分,臺南市永康區,30～34歲,非婚生未認領,6
112,按發生日期分,臺南市永康區,30～34歲,無依兒童,0
112,按發生日期分,臺南市永康區,35～39歲,婚生,340
112,按發生日期分,臺南市永康區,35～39歲,遺腹子,0
112,按發生日期分,臺南市永康區,35～39歲,非婚生已認領,4
112,按發生日期分,臺南市永康區,35～39歲,非婚生未認領,11
112,按發生日期分,臺南市永康區,35～39歲,無依兒童,0
112,按發生日期分,臺南市永康區,40～44歲,婚生,87
112,按發生日期分,臺南市永康區,40～44歲,遺腹子,0
112,按發生日期分,臺南市永康區,40～44歲,非婚生已認領,4
112,按發生日期分,臺南市永康區,40～44歲,非婚生未認領,8
112,按發生日期分,臺南市永康區,40～44歲,無依兒童,0
112,按發生日期分,臺南市永康區,45～49歲,婚生,2
112,按發生日期分,臺南市永康區,45～49歲,遺腹子,0
112,按發生日期分,臺南市永康區,45～49歲,非婚生已認領,0
112,按發生日期分,臺南市永康區,45～49歲,非婚生未認領,0
112,按發生日期分,臺南市永康區,45～49歲,無依兒童,0
112,按發生日期分,臺南市永康區,50歲以上,婚生,0
112,按發生日期分,臺南市永康區,50歲以上,遺腹子,0
112,按發生日期分,臺南市永康區,50歲以上,非婚生已認領,0
112,按發生日期分,臺南市永康區,50歲以上,非婚生未認領,0
112,按發生日期分,臺南市永康區,50歲以上,無依兒童,0
112,按發生日期分,臺南市東區,未滿15歲,婚生,0
112,按發生日期分,臺南市東區,未滿15歲,遺腹子,0
112,按發生日期分,臺南市東區,未滿15歲,非婚生已認領,0
112,按發生日期分,臺南市東區,未滿15歲,非婚生未認領,0
112,按發生日期分,臺南市東區,未滿15歲,無依兒童,0
112,按發生日期分,臺南市東區,15～19歲,婚生,0
112,按發生日期分,臺南市東區,15～19歲,遺腹子,0
112,按發生日期分,臺南市東區,15～19歲,非婚生已認領,0
112,按發生日期分,臺南市東區,15～19歲,非婚生未認領,1
112,按發生日期分,臺南市東區,15～19歲,無依兒童,0
112,按發生日期分,臺南市東區,20～24歲,婚生,23
112,按發生日期分,臺南市東區,20～24歲,遺腹子,0
112,按發生日期分,臺南市東區,20～24歲,非婚生已認領,2
112,按發生日期分,臺南市東區,20～24歲,非婚生未認領,2
112,按發生日期分,臺南市東區,20～24歲,無依兒童,0
112,按發生日期分,臺南市東區,25～29歲,婚生,140
112,按發生日期分,臺南市東區,25～29歲,遺腹子,0
112,按發生日期分,臺南市東區,25～29歲,非婚生已認領,1
112,按發生日期分,臺南市東區,25～29歲,非婚生未認領,0
112,按發生日期分,臺南市東區,25～29歲,無依兒童,0
112,按發生日期分,臺南市東區,30～34歲,婚生,237
112,按發生日期分,臺南市東區,30～34歲,遺腹子,0
112,按發生日期分,臺南市東區,30～34歲,非婚生已認領,2
112,按發生日期分,臺南市東區,30～34歲,非婚生未認領,3
112,按發生日期分,臺南市東區,30～34歲,無依兒童,0
112,按發生日期分,臺南市東區,35～39歲,婚生,210
112,按發生日期分,臺南市東區,35～39歲,遺腹子,0
112,按發生日期分,臺南市東區,35～39歲,非婚生已認領,3
112,按發生日期分,臺南市東區,35～39歲,非婚生未認領,4
112,按發生日期分,臺南市東區,35～39歲,無依兒童,0
112,按發生日期分,臺南市東區,40～44歲,婚生,73
112,按發生日期分,臺南市東區,40～44歲,遺腹子,0
112,按發生日期分,臺南市東區,40～44歲,非婚生已認領,1
112,按發生日期分,臺南市東區,40～44歲,非婚生未認領,0
112,按發生日期分,臺南市東區,40～44歲,無依兒童,0
112,按發生日期分,臺南市東區,45～49歲,婚生,5
112,按發生日期分,臺南市東區,45～49歲,遺腹子,0
112,按發生日期分,臺南市東區,45～49歲,非婚生已認領,0
112,按發生日期分,臺南市東區,45～49歲,非婚生未認領,0
112,按發生日期分,臺南市東區,45～49歲,無依兒童,0
112,按發生日期分,臺南市東區,50歲以上,婚生,0
112,按發生日期分,臺南市東區,50歲以上,遺腹子,0
112,按發生日期分,臺南市東區,50歲以上,非婚生已認領,0
112,按發生日期分,臺南市東區,50歲以上,非婚生未認領,0
112,按發生日期分,臺南市東區,50歲以上,無依兒童,0
112,按發生日期分,臺南市南區,未滿15歲,婚生,0
112,按發生日期分,臺南市南區,未滿15歲,遺腹子,0
112,按發生日期分,臺南市南區,未滿15歲,非婚生已認領,0
112,按發生日期分,臺南市南區,未滿15歲,非婚生未認領,0
112,按發生日期分,臺南市南區,未滿15歲,無依兒童,0
112,按發生日期分,臺南市南區,15～19歲,婚生,0
112,按發生日期分,臺南市南區,15～19歲,遺腹子,0
112,按發生日期分,臺南市南區,15～19歲,非婚生已認領,1
112,按發生日期分,臺南市南區,15～19歲,非婚生未認領,0
112,按發生日期分,臺南市南區,15～19歲,無依兒童,0
112,按發生日期分,臺南市南區,20～24歲,婚生,27
112,按發生日期分,臺南市南區,20～24歲,遺腹子,0
112,按發生日期分,臺南市南區,20～24歲,非婚生已認領,0
112,按發生日期分,臺南市南區,20～24歲,非婚生未認領,1
112,按發生日期分,臺南市南區,20～24歲,無依兒童,0
112,按發生日期分,臺南市南區,25～29歲,婚生,120
112,按發生日期分,臺南市南區,25～29歲,遺腹子,0
112,按發生日期分,臺南市南區,25～29歲,非婚生已認領,1
112,按發生日期分,臺南市南區,25～29歲,非婚生未認領,2
112,按發生日期分,臺南市南區,25～29歲,無依兒童,0
112,按發生日期分,臺南市南區,30～34歲,婚生,213
112,按發生日期分,臺南市南區,30～34歲,遺腹子,0
112,按發生日期分,臺南市南區,30～34歲,非婚生已認領,1
112,按發生日期分,臺南市南區,30～34歲,非婚生未認領,3
112,按發生日期分,臺南市南區,30～34歲,無依兒童,0
112,按發生日期分,臺南市南區,35～39歲,婚生,146
112,按發生日期分,臺南市南區,35～39歲,遺腹子,0
112,按發生日期分,臺南市南區,35～39歲,非婚生已認領,2
112,按發生日期分,臺南市南區,35～39歲,非婚生未認領,4
112,按發生日期分,臺南市南區,35～39歲,無依兒童,0
112,按發生日期分,臺南市南區,40～44歲,婚生,39
112,按發生日期分,臺南市南區,40～44歲,遺腹子,0
112,按發生日期分,臺南市南區,40～44歲,非婚生已認領,0
112,按發生日期分,臺南市南區,40～44歲,非婚生未認領,3
112,按發生日期分,臺南市南區,40～44歲,無依兒童,0
112,按發生日期分,臺南市南區,45～49歲,婚生,3
112,按發生日期分,臺南市南區,45～49歲,遺腹子,0
112,按發生日期分,臺南市南區,45～49歲,非婚生已認領,0
112,按發生日期分,臺南市南區,45～49歲,非婚生未認領,0
112,按發生日期分,臺南市南區,45～49歲,無依兒童,0
112,按發生日期分,臺南市南區,50歲以上,婚生,1
112,按發生日期分,臺南市南區,50歲以上,遺腹子,0
112,按發生日期分,臺南市南區,50歲以上,非婚生已認領,0
112,按發生日期分,臺南市南區,50歲以上,非婚生未認領,0
112,按發生日期分,臺南市南區,50歲以上,無依兒童,0
112,按發生日期分,臺南市北區,未滿15歲,婚生,0
112,按發生日期分,臺南市北區,未滿15歲,遺腹子,0
112,按發生日期分,臺南市北區,未滿15歲,非婚生已認領,0
112,按發生日期分,臺南市北區,未滿15歲,非婚生未認領,0
112,按發生日期分,臺南市北區,未滿15歲,無依兒童,0
112,按發生日期分,臺南市北區,15～19歲,婚生,2
112,按發生日期分,臺南市北區,15～19歲,遺腹子,0
112,按發生日期分,臺南市北區,15～19歲,非婚生已認領,1
112,按發生日期分,臺南市北區,15～19歲,非婚生未認領,0
112,按發生日期分,臺南市北區,15～19歲,無依兒童,0
112,按發生日期分,臺南市北區,20～24歲,婚生,30
112,按發生日期分,臺南市北區,20～24歲,遺腹子,0
112,按發生日期分,臺南市北區,20～24歲,非婚生已認領,1
112,按發生日期分,臺南市北區,20～24歲,非婚生未認領,1
112,按發生日期分,臺南市北區,20～24歲,無依兒童,0
112,按發生日期分,臺南市北區,25～29歲,婚生,115
112,按發生日期分,臺南市北區,25～29歲,遺腹子,0
112,按發生日期分,臺南市北區,25～29歲,非婚生已認領,2
112,按發生日期分,臺南市北區,25～29歲,非婚生未認領,2
112,按發生日期分,臺南市北區,25～29歲,無依兒童,0
112,按發生日期分,臺南市北區,30～34歲,婚生,193
112,按發生日期分,臺南市北區,30～34歲,遺腹子,0
112,按發生日期分,臺南市北區,30～34歲,非婚生已認領,2
112,按發生日期分,臺南市北區,30～34歲,非婚生未認領,4
112,按發生日期分,臺南市北區,30～34歲,無依兒童,0
112,按發生日期分,臺南市北區,35～39歲,婚生,163
112,按發生日期分,臺南市北區,35～39歲,遺腹子,0
112,按發生日期分,臺南市北區,35～39歲,非婚生已認領,2
112,按發生日期分,臺南市北區,35～39歲,非婚生未認領,0
112,按發生日期分,臺南市北區,35～39歲,無依兒童,0
112,按發生日期分,臺南市北區,40～44歲,婚生,38
112,按發生日期分,臺南市北區,40～44歲,遺腹子,0
112,按發生日期分,臺南市北區,40～44歲,非婚生已認領,2
112,按發生日期分,臺南市北區,40～44歲,非婚生未認領,0
112,按發生日期分,臺南市北區,40～44歲,無依兒童,0
112,按發生日期分,臺南市北區,45～49歲,婚生,2
112,按發生日期分,臺南市北區,45～49歲,遺腹子,0
112,按發生日期分,臺南市北區,45～49歲,非婚生已認領,0
112,按發生日期分,臺南市北區,45～49歲,非婚生未認領,0
112,按發生日期分,臺南市北區,45～49歲,無依兒童,0
112,按發生日期分,臺南市北區,50歲以上,婚生,0
112,按發生日期分,臺南市北區,50歲以上,遺腹子,0
112,按發生日期分,臺南市北區,50歲以上,非婚生已認領,0
112,按發生日期分,臺南市北區,50歲以上,非婚生未認領,0
112,按發生日期分,臺南市北區,50歲以上,無依兒童,0
112,按發生日期分,臺南市安南區,未滿15歲,婚生,0
112,按發生日期分,臺南市安南區,未滿15歲,遺腹子,0
112,按發生日期分,臺南市安南區,未滿15歲,非婚生已認領,0
112,按發生日期分,臺南市安南區,未滿15歲,非婚生未認領,0
112,按發生日期分,臺南市安南區,未滿15歲,無依兒童,0
112,按發生日期分,臺南市安南區,15～19歲,婚生,6
112,按發生日期分,臺南市安南區,15～19歲,遺腹子,0
112,按發生日期分,臺南市安南區,15～19歲,非婚生已認領,1
112,按發生日期分,臺南市安南區,15～19歲,非婚生未認領,2
112,按發生日期分,臺南市安南區,15～19歲,無依兒童,0
112,按發生日期分,臺南市安南區,20～24歲,婚生,71
112,按發生日期分,臺南市安南區,20～24歲,遺腹子,0
112,按發生日期分,臺南市安南區,20～24歲,非婚生已認領,1
112,按發生日期分,臺南市安南區,20～24歲,非婚生未認領,4
112,按發生日期分,臺南市安南區,20～24歲,無依兒童,0
112,按發生日期分,臺南市安南區,25～29歲,婚生,273
112,按發生日期分,臺南市安南區,25～29歲,遺腹子,0
112,按發生日期分,臺南市安南區,25～29歲,非婚生已認領,5
112,按發生日期分,臺南市安南區,25～29歲,非婚生未認領,0
112,按發生日期分,臺南市安南區,25～29歲,無依兒童,0
112,按發生日期分,臺南市安南區,30～34歲,婚生,473
112,按發生日期分,臺南市安南區,30～34歲,遺腹子,0
112,按發生日期分,臺南市安南區,30～34歲,非婚生已認領,3
112,按發生日期分,臺南市安南區,30～34歲,非婚生未認領,5
112,按發生日期分,臺南市安南區,30～34歲,無依兒童,0
112,按發生日期分,臺南市安南區,35～39歲,婚生,308
112,按發生日期分,臺南市安南區,35～39歲,遺腹子,0
112,按發生日期分,臺南市安南區,35～39歲,非婚生已認領,8
112,按發生日期分,臺南市安南區,35～39歲,非婚生未認領,4
112,按發生日期分,臺南市安南區,35～39歲,無依兒童,0
112,按發生日期分,臺南市安南區,40～44歲,婚生,84
112,按發生日期分,臺南市安南區,40～44歲,遺腹子,0
112,按發生日期分,臺南市安南區,40～44歲,非婚生已認領,2
112,按發生日期分,臺南市安南區,40～44歲,非婚生未認領,0
112,按發生日期分,臺南市安南區,40～44歲,無依兒童,0
112,按發生日期分,臺南市安南區,45～49歲,婚生,5
112,按發生日期分,臺南市安南區,45～49歲,遺腹子,0
112,按發生日期分,臺南市安南區,45～49歲,非婚生已認領,0
112,按發生日期分,臺南市安南區,45～49歲,非婚生未認領,0
112,按發生日期分,臺南市安南區,45～49歲,無依兒童,0
112,按發生日期分,臺南市安南區,50歲以上,婚生,0
112,按發生日期分,臺南市安南區,50歲以上,遺腹子,0
112,按發生日期分,臺南市安南區,50歲以上,非婚生已認領,0
112,按發生日期分,臺南市安南區,50歲以上,非婚生未認領,0
112,按發生日期分,臺南市安南區,50歲以上,無依兒童,0
112,按發生日期分,臺南市安平區,未滿15歲,婚生,0
112,按發生日期分,臺南市安平區,未滿15歲,遺腹子,0
112,按發生日期分,臺南市安平區,未滿15歲,非婚生已認領,0
112,按發生日期分,臺南市安平區,未滿15歲,非婚生未認領,0
112,按發生日期分,臺南市安平區,未滿15歲,無依兒童,0
112,按發生日期分,臺南市安平區,15～19歲,婚生,2
112,按發生日期分,臺南市安平區,15～19歲,遺腹子,0
112,按發生日期分,臺南市安平區,15～19歲,非婚生已認領,1
112,按發生日期分,臺南市安平區,15～19歲,非婚生未認領,0
112,按發生日期分,臺南市安平區,15～19歲,無依兒童,0
112,按發生日期分,臺南市安平區,20～24歲,婚生,14
112,按發生日期分,臺南市安平區,20～24歲,遺腹子,0
112,按發生日期分,臺南市安平區,20～24歲,非婚生已認領,1
112,按發生日期分,臺南市安平區,20～24歲,非婚生未認領,1
112,按發生日期分,臺南市安平區,20～24歲,無依兒童,0
112,按發生日期分,臺南市安平區,25～29歲,婚生,62
112,按發生日期分,臺南市安平區,25～29歲,遺腹子,0
112,按發生日期分,臺南市安平區,25～29歲,非婚生已認領,3
112,按發生日期分,臺南市安平區,25～29歲,非婚生未認領,1
